Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,1.1,688712,-2.1,-65.625,1425,1.1,3.5,3.2,1.1,3.5,2.03,688712,1048.56,51697,10252,688712,22300.0,23-Jan-2025,Put,3.5,0.0,0.0,0.13980853599999998
Index Options,NSE,0.0,0,0.0,0.0,1125,814.1,0.0,1041.6,0.0,0.0,0.0,0,0.0,1,0,0,22350.0,23-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,1.1,417398,-2.9,-72.5,81375,1.1,3.8,4.0,1.1,3.8,2.41,417398,754.45,18250,5605,417398,22350.0,23-Jan-2025,Put,3.8,0.0,0.0,0.100592918
Index Options,NSE,767.0,349,87.64999999999998,12.902038713476113,150,764.95,710.0,679.35,608.25,771.65,691.91,349,181.11,94,-46,349,22400.0,23-Jan-2025,Call,710.0,0.0,0.0,0.024147659
Index Options,NSE,1.2,915717,-3.7,-75.51020408163265,750,1.25,4.4,4.9,1.15,4.4,2.78,915717,1909.27,52054,-21915,915717,22400.0,23-Jan-2025,Put,4.4,0.0,0.0,0.254569326
Index Options,NSE,712.85,69,68.30000000000007,10.596540221860224,300,715.7,680.05,644.55,554.7,720.5,640.3,69,33.14,45,-1,69,22450.0,23-Jan-2025,Call,680.05,0.0,0.0,0.00441807
Index Options,NSE,1.55,454410,-4.9,-75.96899224806202,900,1.5,5.65,6.45,1.35,5.65,3.32,454410,1131.48,20358,6533,454410,22450.0,23-Jan-2025,Put,5.65,0.0,0.0,0.15086412
Index Options,NSE,668.5,6965,77.0,13.017751479289942,375,666.95,599.2,591.5,505.0,682.55,597.95,6965,3123.54,760,-144,6965,22500.0,23-Jan-2025,Call,599.2,0.0,0.0,0.41647217500000006
Index Options,NSE,1.95,1377509,-6.6000000000000005,-77.19298245614034,60975,1.95,6.4,8.55,1.8,7.2,4.17,1377509,4308.16,75115,-12797,1377509,22500.0,23-Jan-2025,Put,6.4,0.0,0.0,0.574421253
Index Options,NSE,617.0,594,68.70000000000005,12.529637060003656,450,615.9,554.3,548.3,458.2,631.7,526.16,594,234.4,65,2,594,22550.0,23-Jan-2025,Call,554.3,0.0,0.0,0.031253904
Index Options,NSE,2.0,671955,-9.0,-81.81818181818183,1050,2.0,9.0,11.0,1.85,9.3,5.1,671955,2570.23,19254,6647,671955,22550.0,23-Jan-2025,Put,9.0,0.0,0.0,0.34269704999999995
Index Options,NSE,569.35,5222,76.5,15.521964086436036,75,566.4,510.0,492.85,408.2,579.95,488.88,5222,1914.7,292,-40,5222,22600.0,23-Jan-2025,Call,510.0,0.0,0.0,0.255293136
Index Options,NSE,2.4,1564179,-11.35,-82.54545454545455,4425,2.4,12.0,13.75,2.3,12.0,6.49,1564179,7613.64,45051,7412,1564179,22600.0,23-Jan-2025,Put,12.0,0.0,0.0,1.015152171
Index Options,NSE,519.0,2684,67.05000000000001,14.835711915034851,150,517.05,484.65,451.95,361.45,532.0,437.06,2684,879.8,224,105,2684,22650.0,23-Jan-2025,Call,484.65,0.0,0.0,0.117306904
Index Options,NSE,2.9,938416,-14.799999999999999,-83.61581920903954,18150,2.9,14.0,17.7,2.75,15.9,8.14,938416,5729.03,23474,9678,938416,22650.0,23-Jan-2025,Put,14.0,0.0,0.0,0.763870624
Index Options,NSE,470.3,16384,66.40000000000003,16.439712800198077,1050,467.8,438.45,403.9,314.0,481.9,391.62,16384,4812.23,737,34,16384,22700.0,23-Jan-2025,Call,438.45,0.0,0.0,0.641630208
