Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,15.0,103448,0.09999999999999964,0.671140939597313,195,13.85,15.0,14.9,10.85,25.75,14.39,103448,223.29,12553,631,103448,45900.0,30-Jan-2025,Put,15.0,0.0,0.0,0.148861672
Index Options,NSE,2358.35,9803,-340.0,-12.600292771508514,375,2356.45,2741.2,2698.35,2275.2,2912.3,2629.0,9803,3865.81,14675,5708,9803,46000.0,30-Jan-2025,Call,2741.2,0.0,0.0,2.5772087
Index Options,NSE,17.2,801353,0.5999999999999979,3.614457831325288,135,17.2,18.2,16.6,11.95,29.0,16.73,801353,2011.0,106822,3930,801353,46000.0,30-Jan-2025,Put,18.2,0.0,0.0,1.340663569
Index Options,NSE,2291.75,1,-488.25,-17.56294964028777,600,2173.55,2291.75,2780.0,2291.75,2291.75,2291.75,1,0.34,3,-1,1,46100.0,30-Jan-2025,Call,2291.75,0.0,0.0,0.000229175
Index Options,NSE,20.0,96168,1.3500000000000014,7.238605898123332,195,18.9,16.0,18.65,13.3,33.0,19.64,96168,283.31,5110,-933,96168,46100.0,30-Jan-2025,Put,16.0,0.0,0.0,0.188873952
Index Options,NSE,2335.0,1,-202.94999999999982,-7.996611438365603,465,2044.25,2335.0,2537.95,2335.0,2335.0,2335.0,1,0.35,28,1,1,46200.0,30-Jan-2025,Call,2335.0,0.0,0.0,0.0002335
Index Options,NSE,22.05,113399,0.9000000000000021,4.255319148936181,195,21.85,23.0,21.15,15.2,37.65,22.29,113399,379.15,12033,-2870,113399,46200.0,30-Jan-2025,Put,23.0,0.0,0.0,0.252766371
Index Options,NSE,2433.0,0,0.0,0.0,600,1949.15,0.0,2433.0,0.0,0.0,0.0,0,0.0,3,0,0,46300.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,25.5,208361,1.1499999999999986,4.722792607802869,195,25.75,25.55,24.35,17.1,43.1,25.69,208361,802.92,9096,1385,208361,46300.0,30-Jan-2025,Put,25.55,0.0,0.0,0.535279409
Index Options,NSE,2287.75,0,0.0,0.0,600,1851.55,0.0,2287.75,0.0,0.0,0.0,0,0.0,3,0,0,46400.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,30.7,127343,2.8000000000000007,10.035842293906812,195,30.4,26.4,27.9,19.0,49.15,29.22,127343,558.14,7702,73,127343,46400.0,30-Jan-2025,Put,26.4,0.0,0.0,0.372096246
Index Options,NSE,1891.75,758,-312.5999999999999,-14.181051103499895,60,1861.6,2242.05,2204.35,1795.8,2428.75,2074.26,758,235.84,500,-104,758,46500.0,30-Jan-2025,Call,2242.05,0.0,0.0,0.157228908
Index Options,NSE,37.0,653010,5.649999999999999,18.022328548644335,15,35.05,32.15,31.35,21.05,56.1,32.61,653010,3194.2,61990,5107,653010,46500.0,30-Jan-2025,Put,32.15,0.0,0.0,2.12946561
Index Options,NSE,1791.65,20,-328.1999999999998,-15.48222751609783,600,1718.25,1908.85,2119.85,1716.6,2250.0,2057.6,20,6.17,13,6,20,46600.0,30-Jan-2025,Call,1908.85,0.0,0.0,0.0041152
Index Options,NSE,39.8,140379,3.6999999999999957,10.249307479224365,180,40.4,35.95,36.1,24.35,64.1,38.74,140379,815.74,9717,2246,140379,46600.0,30-Jan-2025,Put,35.95,0.0,0.0,0.543828246
Index Options,NSE,1680.0,86,-375.0,-18.248175182481752,90,1673.45,1838.65,2055.0,1632.25,2200.0,1809.15,86,23.34,195,55,86,46700.0,30-Jan-2025,Call,1838.65,0.0,0.0,0.01555869
Index Options,NSE,52.0,160588,11.399999999999999,28.078817733990142,885,48.0,40.55,40.6,27.45,73.15,44.15,160588,1063.49,10917,204,160588,46700.0,30-Jan-2025,Put,40.55,0.0,0.0,0.7089960200000001
Index Options,NSE,1582.75,133,-356.5999999999999,-18.387604094155254,165,1582.5,1939.35,1939.35,1521.0,2106.0,1727.15,133,34.46,264,25,133,46800.0,30-Jan-2025,Call,1939.35,0.0,0.0,0.022971095
Index Options,NSE,60.55,183135,13.549999999999997,28.82978723404255,315,54.8,51.55,47.0,30.75,83.3,50.51,183135,1387.52,12961,910,183135,46800.0,30-Jan-2025,Put,51.55,0.0,0.0,0.925014885
Index Options,NSE,1548.9,112,-291.89999999999986,-15.85723598435462,600,1395.9,1840.8,1840.8,1435.75,1900.0,1579.44,112,26.53,393,27,112,46900.0,30-Jan-2025,Call,1840.8,0.0,0.0,0.017689728
Index Options,NSE,66.45,181784,11.850000000000001,21.703296703296708,390,64.1,60.0,54.6,35.2,95.0,58.07,181784,1583.43,10546,-1587,181784,46900.0,30-Jan-2025,Put,60.0,0.0,0.0,1.0556196880000002
