Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,1.7,888674,-1.5000000000000002,-46.87500000000001,13275,1.5,4.4,3.2,1.5,4.7,2.32,888674,1546.29,45740,3438,888674,24100.0,23-Jan-2025,Call,4.4,0.0,0.0,0.206172368
Index Options,NSE,1053.95,240,325.70000000000005,44.72365259182973,900,1012.3,686.5,728.25,686.5,1053.95,838.59,240,150.95,1350,-31,240,24100.0,23-Jan-2025,Put,686.5,0.0,0.0,0.02012616
Index Options,NSE,1.35,307203,-1.35,-50.0,1950,1.35,3.4,2.7,1.35,3.45,2.0,307203,460.8,18398,108,307203,24150.0,23-Jan-2025,Call,3.4,0.0,0.0,0.0614406
Index Options,NSE,1111.8,14,337.4,43.56921487603306,150,1061.45,750.85,774.4,750.85,1111.95,950.25,14,9.98,60,3,14,24150.0,23-Jan-2025,Put,750.85,0.0,0.0,0.00133035
Index Options,NSE,1.4,671940,-0.9500000000000002,-40.425531914893625,1425,1.35,2.4,2.35,1.3,3.4,1.78,671940,897.04,53865,-1561,671940,24200.0,23-Jan-2025,Call,2.4,0.0,0.0,0.11960532
Index Options,NSE,1104.5,497,275.0,33.152501506931884,75,1112.15,804.95,829.5,781.0,1175.55,960.94,497,358.19,1505,-56,497,24200.0,23-Jan-2025,Put,804.95,0.0,0.0,0.047758718000000006
Index Options,NSE,1.4,177103,-0.6000000000000001,-30.000000000000004,2850,1.3,2.0,2.0,1.25,2.4,1.64,177103,217.84,17759,404,177103,24250.0,23-Jan-2025,Call,2.0,0.0,0.0,0.029044892
Index Options,NSE,1154.75,106,268.9,30.355026245978433,2025,1160.15,855.55,885.85,844.4,1211.95,989.41,106,78.66,155,24,106,24250.0,23-Jan-2025,Put,855.55,0.0,0.0,0.010487746
Index Options,NSE,1.5,443546,-0.30000000000000004,-16.666666666666668,11775,1.45,2.1,1.8,1.25,2.3,1.55,443546,515.62,41118,3377,443546,24300.0,23-Jan-2025,Call,2.1,0.0,0.0,0.06874963
Index Options,NSE,1205.65,63,276.6500000000001,29.77933261571583,150,1209.2,1155.0,929.0,900.0,1277.2,1068.28,63,50.48,1108,-36,63,24300.0,23-Jan-2025,Put,1155.0,0.0,0.0,0.006730164
Index Options,NSE,1.25,129863,-0.55,-30.555555555555557,1500,1.3,1.8,1.8,1.15,2.0,1.56,129863,151.94,10775,853,129863,24350.0,23-Jan-2025,Call,1.8,0.0,0.0,0.020258628
Index Options,NSE,1147.75,5,177.89999999999998,18.343042738567817,150,1260.0,1028.8,969.85,1028.8,1147.75,1103.93,5,4.14,22,0,5,24350.0,23-Jan-2025,Put,1028.8,0.0,0.0,0.0005519650000000001
Index Options,NSE,1.35,599243,-0.34999999999999987,-20.58823529411764,16950,1.35,1.95,1.7,1.15,2.0,1.48,599243,665.16,63964,-8651,599243,24400.0,23-Jan-2025,Call,1.95,0.0,0.0,0.08868796400000001
